,pose_name_l3,pose_name_alt_l3,pose_name_l2,pose_name_l1,image_shape,channel_B_pixel_mean,channel_G_pixel_mean,channel_R_pixel_mean,channel_B_pixel_std,channel_G_pixel_std,channel_R_pixel_std,channel_B_pixel_min,channel_G_pixel_min,channel_R_pixel_min,channel_B_pixel_max,channel_G_pixel_max,channel_R_pixel_max,image_path
11934,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(1066, 1600, 3)",115.0125410412758,148.6970379924953,185.33655839587243,45.51497728973135,48.01414026348406,54.14917802074507,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11934.jpeg
11935,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(734, 1100, 3)",199.98723433242506,199.29565518949715,200.32543225167203,72.30387019422606,61.79069975825103,64.65661891331499,9.0,15.0,0.0,255.0,253.0,252.0,./data/loaded/11935.jpeg
11936,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(254, 290, 3)",129.01961715992397,124.57169427097475,120.62876730925876,50.66743783499972,49.47631680189244,54.2265372776764,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11936.jpeg
11937,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(662, 736, 3)",221.53875566465257,224.8550813575463,226.30997348285828,67.64611768474597,61.48345148224434,59.79546071861293,0.0,1.0,0.0,255.0,255.0,255.0,./data/loaded/11937.jpeg
11938,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(950, 1000, 3)",69.53271684210526,97.44524315789474,126.72720315789473,38.768723600451985,59.86161576242529,52.21131282726087,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11938.jpeg
11939,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(470, 300, 3)",192.80963829787234,192.80963829787234,192.80963829787234,68.67865585110532,68.67865585110532,68.67865585110532,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11939.jpeg
11940,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(1030, 1280, 3)",152.03364456917475,147.50570084951457,152.20433100728155,74.314118513427,42.16714402060784,35.16885718686001,0.0,0.0,0.0,228.0,215.0,255.0,./data/loaded/11940.jpeg
11941,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(359, 298, 3)",242.36318259146398,244.10299863528445,246.35509711914153,36.52842610541382,32.61091734986705,36.92749358592547,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11941.jpeg
11942,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(510, 625, 3)",106.85333647058823,109.23459764705882,110.18861803921568,41.90903698236853,39.19116824308406,37.84999734892612,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11942.jpeg
11943,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(330, 360, 3)",191.95541245791244,197.44523569023568,204.46155723905724,67.9288394507282,63.684248967283445,62.388501516551344,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11943.jpeg
11944,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(720, 1280, 3)",196.80638780381943,202.84643880208333,206.86346245659723,59.74486249010528,54.02017385861914,41.20473076379642,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11944.jpeg
11945,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(803, 1071, 3)",193.25228572126235,197.26379136129339,203.7812835387372,60.89200112583934,60.37167144884373,60.143976672447316,3.0,5.0,10.0,253.0,252.0,254.0,./data/loaded/11945.jpeg
11946,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(424, 612, 3)",213.1059278271057,214.8968622826489,219.1869604760143,47.51787586742877,42.83316017211249,36.2409587786645,0.0,0.0,1.0,255.0,255.0,255.0,./data/loaded/11946.jpeg
11947,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(500, 700, 3)",232.09982,232.81964,235.59464857142856,63.4113505294407,63.49761193697737,57.86393124210266,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11947.jpeg
11948,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(570, 588, 3)",245.34413116123642,245.77670366392172,247.543477741974,32.999930347801694,31.42374110856012,26.428658495326335,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11948.jpeg
11949,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(530, 550, 3)",215.0598216123499,216.82919039451116,214.02133447684392,39.27301898253409,34.10246170593222,38.3729441349122,13.0,15.0,1.0,250.0,246.0,254.0,./data/loaded/11949.jpeg
11950,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(490, 736, 3)",174.1855922803904,174.63931621561667,179.72459793700088,51.836174867492055,50.64636072995817,45.75073159552037,0.0,0.0,0.0,239.0,245.0,255.0,./data/loaded/11950.jpeg
11951,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(612, 612, 3)",237.87946676491947,237.96878871374258,239.96940813362383,48.06185900723924,49.72936666017519,47.6771416806812,1.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11951.jpeg
11952,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(427, 640, 3)",215.68766100702575,217.80905298594848,215.48092798594848,75.27158638486671,72.57609080401335,77.06858583468393,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11952.jpeg
11953,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(267, 400, 3)",197.66809925093634,193.0666104868914,196.25078651685394,64.8214867993749,67.52999445474593,72.47618716084546,0.0,0.0,0.0,255.0,253.0,255.0,./data/loaded/11953.jpeg
11954,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(225, 300, 3)",245.9408740740741,235.25023703703704,242.5438962962963,41.62539948039731,64.43131171700172,47.31632792102517,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11954.jpeg
11955,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(360, 480, 3)",138.88203703703704,142.3829513888889,142.95657407407407,101.59043218299773,102.80768922592556,104.59448391563414,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11955.jpeg
11956,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(3000, 4500, 3)",204.36864666666668,206.11317807407409,211.9665231851852,54.14125383973723,51.74383641574951,45.92948097342334,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11956.jpeg
11957,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(544, 531, 3)",221.82197158524426,223.3034230641409,244.13174711975185,72.1686820201798,70.51408904284595,31.46880346452576,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11957.jpeg
11958,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(340, 600, 3)",210.46200980392157,210.08816666666667,212.25350490196078,54.62053991196365,57.509137220912905,56.01632574500548,0.0,0.0,0.0,249.0,251.0,250.0,./data/loaded/11958.jpeg
11959,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(3328, 4992, 3)",236.6023554152991,236.83277781710353,245.7800404926729,52.89981453272115,54.17632298128647,32.90894047093908,0.0,0.0,5.0,255.0,255.0,255.0,./data/loaded/11959.jpeg
11960,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(425, 640, 3)",188.73418014705882,226.38586397058825,231.94926102941176,38.41551929746645,63.220649974995574,52.5064307248991,0.0,0.0,0.0,242.0,255.0,255.0,./data/loaded/11960.jpeg
11961,Side Plank Pose,Vasisthasana,Side-Facing,Reclining,"(350, 300, 3)",233.2780857142857,219.70302857142858,231.7628380952381,44.92082846787526,51.10425514264832,39.61852214669387,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11961.jpeg
11962,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(538, 1000, 3)",161.7134182156134,169.73824349442378,189.0620817843866,73.08993563127183,78.73278988364787,61.155418324639996,19.0,14.0,38.0,238.0,246.0,254.0,./data/loaded/11962.jpeg
11963,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(320, 450, 3)",221.63289583333332,223.45745833333334,226.74491666666665,71.33266154144518,68.5875236361536,64.01074922094249,0.0,0.0,2.0,255.0,255.0,255.0,./data/loaded/11963.jpeg
11964,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(223, 275, 3)",68.92441907867916,87.98498165511619,88.21032205462699,47.53448589268226,49.855831807684325,55.45566634472344,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11964.jpeg
11965,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(292, 400, 3)",158.32180650684933,175.90992294520547,172.36513698630137,77.2883266661908,69.61482933383515,76.947543377489,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11965.jpeg
11966,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(442, 638, 3)",148.34249776592577,196.75901785840935,222.77999687938836,42.49462764174541,43.00418787368003,39.214891884622375,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11966.jpeg
11967,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(1040, 1300, 3)",189.35415976331362,189.35415976331362,189.35415976331362,109.44176249071954,109.44176249071954,109.44176249071954,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11967.jpeg
11968,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(450, 600, 3)",131.84557407407408,137.49317407407406,143.42190740740742,69.04959082698568,68.34884207260569,69.4578988766706,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11968.jpeg
11969,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(580, 632, 3)",159.11182343954604,153.32442983413355,170.81171704495853,72.33306656318481,76.13950195705458,66.43947116731105,0.0,0.0,2.0,255.0,250.0,255.0,./data/loaded/11969.jpeg
11970,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(196, 257, 3)",173.89869371873263,189.1387675692845,194.50131025172715,57.213402818943926,57.65277592242543,57.90326274714523,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11970.jpeg
11971,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(173, 300, 3)",224.62,226.03354527938342,235.67664739884393,64.95581448236514,65.31483418414446,54.83256973014243,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11971.jpeg
11972,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(254, 347, 3)",223.86074111053122,225.03573940865462,227.24480927636208,66.21199637325375,64.61419403582019,62.924007676994194,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11972.jpeg
11973,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(479, 638, 3)",127.71857186798516,119.33795263120005,106.75934712469159,62.907899102752936,44.62436790736065,48.524194936216624,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11973.jpeg
11974,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(320, 450, 3)",218.40193055555557,220.83447222222222,222.5481597222222,72.451321735859,70.9751948296751,71.3794707693173,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11974.jpeg
11975,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(177, 236, 3)",105.22270899166907,124.77611797376233,143.75172364263142,69.28382131952104,71.69687864698335,74.86246352500366,0.0,0.0,0.0,238.0,255.0,255.0,./data/loaded/11975.jpeg
11976,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(2612, 4912, 3)",128.33301613762092,157.9112739498481,150.73853224094756,71.45566148365748,78.41145299845266,77.91380626221904,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11976.jpeg
11977,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(480, 681, 3)",126.8538913362702,126.54636869799315,134.94691324033283,42.750632373255065,41.631046271666726,48.61978850622628,0.0,0.0,0.0,232.0,234.0,255.0,./data/loaded/11977.jpeg
11978,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(780, 1080, 3)",101.85124050332384,104.64242283950617,119.55701685660019,82.33109125005035,76.58663251401873,64.023241560423,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11978.jpeg
11979,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(342, 539, 3)",212.55812149421172,213.81536091310528,217.49819353578752,86.88095398210238,85.86535892940752,83.05709133651926,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11979.jpeg
11980,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(978, 1300, 3)",231.63262545225734,232.75104451785433,235.8804577630958,59.09395069886168,58.92863962693632,56.25410724349895,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11980.jpeg
11981,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(1108, 1500, 3)",148.25770517448856,170.04422503008425,179.19071720818292,45.3518400984724,50.90244912515047,49.22689284866299,5.0,5.0,5.0,233.0,252.0,255.0,./data/loaded/11981.jpeg
11982,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(640, 640, 3)",238.80560791015625,235.82138427734375,236.46912109375,47.32844035980044,56.54400477343422,55.945780450397564,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11982.jpeg
11983,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(612, 612, 3)",95.71536588491605,164.96880473322227,194.6992956768764,63.71983512963855,94.8147372511384,95.04230858596728,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11983.jpeg
11984,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(2447, 2447, 3)",89.4245895284903,97.9002715350473,96.8821333479408,75.61252140492164,69.07364437682054,75.05461896002564,0.0,6.0,0.0,255.0,255.0,255.0,./data/loaded/11984.jpeg
11985,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(284, 550, 3)",228.54676696542893,226.79719590268886,223.337695262484,53.07745966512219,61.16122088088366,74.01988197328224,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11985.jpeg
11986,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(490, 736, 3)",223.53492679680568,220.02420696539485,212.6274844720497,47.8479370277534,48.888357025173946,66.71089493170962,8.0,13.0,0.0,255.0,255.0,255.0,./data/loaded/11986.jpeg
11987,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(200, 200, 3)",240.28545,239.6208,237.657125,41.64726723684881,46.8300459893005,55.365384146905136,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11987.jpeg
11988,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(251, 400, 3)",115.03366533864542,138.67045816733068,149.54817729083666,37.256182969190746,39.4623143110753,43.04271076343801,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11988.jpeg
11989,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(169, 236, 3)",215.6952913449002,213.58266472771035,224.93606458730318,74.376710687295,77.44778805748626,66.74499845750849,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11989.jpeg
11990,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(400, 400, 3)",230.7535125,236.97283125,239.2573125,66.1186525793769,57.2794064704674,56.00892107760463,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11990.jpeg
11991,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(640, 640, 3)",239.0401318359375,237.13553955078126,237.51196044921875,49.00188299337773,55.14236391798749,54.87502997324778,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11991.jpeg
11992,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(3254, 4897, 3)",130.25764610848256,155.62442504906545,147.14950782681316,69.62081573991064,72.96615395337574,73.46369656445019,0.0,4.0,0.0,255.0,255.0,255.0,./data/loaded/11992.jpeg
11993,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(454, 846, 3)",236.96019881067684,211.61329813270015,221.35924172837193,59.30763637676119,92.82145736224658,82.2933555737609,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11993.jpeg
11994,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(572, 572, 3)",180.89954582131156,148.75935864834466,230.96899603892612,61.42284711747029,51.65569973559337,30.78810428667937,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11994.jpeg
11995,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(538, 720, 3)",170.25356774060305,175.5689849235853,183.75212205700123,74.11999861526459,74.77135501814628,83.02399524095121,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11995.jpeg
11996,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(763, 1024, 3)",213.60520893061926,165.14779115129423,47.97550658379751,41.089210942884996,30.47612935321391,37.93316799053829,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11996.jpeg
11997,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(723, 715, 3)",170.19997678669878,186.7037905386453,209.07663097621605,69.62092346811369,74.19776593930291,61.650992120258984,0.0,0.0,1.0,255.0,255.0,255.0,./data/loaded/11997.jpeg
11998,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(470, 450, 3)",236.38893617021276,236.38893617021276,236.38893617021276,61.47347234329254,61.47347234329254,61.47347234329254,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11998.jpeg
11999,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(360, 480, 3)",137.79230324074075,98.95640625,108.81695023148148,114.29508586865343,81.6495086357817,82.61203318129303,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/11999.jpeg
12000,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(360, 480, 3)",84.33309027777777,88.93980902777778,89.42472222222223,73.40596797400184,78.33690310105148,76.41048036219965,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12000.jpeg
12001,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(640, 640, 3)",239.101669921875,237.19488525390625,237.4230908203125,48.032026823016594,54.91202303805917,54.858260660655795,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12001.jpeg
12002,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(437, 573, 3)",229.08808271532462,224.74502897352647,225.12598991218087,57.22680858798761,68.72539563197584,68.92715555449375,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12002.jpeg
12003,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(956, 1300, 3)",199.6012600579337,200.06529369166398,200.04525667846798,94.68774061314674,94.46103015905561,95.73212313205464,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12003.jpeg
12004,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(199, 300, 3)",224.90649916247907,221.57700167504188,223.91048576214405,64.12475070441417,73.30202259353544,75.45177652094114,0.0,8.0,0.0,255.0,255.0,255.0,./data/loaded/12004.jpeg
12005,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(253, 450, 3)",70.15205094422485,106.16414580588494,116.889108476065,26.224510697407514,32.53444192953136,40.7184392568787,0.0,0.0,0.0,217.0,237.0,255.0,./data/loaded/12005.jpeg
12006,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(374, 580, 3)",199.46698321962015,199.46698321962015,199.46698321962015,61.2907432419012,61.2907432419012,61.2907432419012,0.0,0.0,0.0,251.0,251.0,251.0,./data/loaded/12006.jpeg
12007,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(570, 800, 3)",136.97379385964913,159.95270833333333,151.58890131578949,68.34483211184371,71.55536534426258,72.27561996477714,0.0,7.0,6.0,255.0,255.0,255.0,./data/loaded/12007.jpeg
12008,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(240, 240, 3)",17.508819444444445,17.508819444444445,17.508819444444445,61.77636323191779,61.77636323191779,61.77636323191779,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12008.jpeg
12009,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(278, 278, 3)",115.72659282645826,110.44340355054086,82.48971326535893,24.776325857479403,25.193433504669034,31.563753252893225,0.0,35.0,36.0,255.0,255.0,255.0,./data/loaded/12009.jpeg
12010,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(360, 480, 3)",68.54182291666666,106.10053819444444,85.6041261574074,39.31570165566138,53.74543511784646,55.1121791831662,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12010.jpeg
12011,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(360, 480, 3)",148.70078125,159.0449710648148,163.35666087962963,98.82292109215325,104.18397310483455,105.4936727859925,0.0,0.0,0.0,248.0,253.0,255.0,./data/loaded/12011.jpeg
12012,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(683, 1024, 3)",156.54320323938506,152.35946078879942,151.4670342240117,60.56803920142234,60.31497732956235,60.255642027684715,2.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12012.jpeg
12013,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(248, 248, 3)",197.26022697710718,208.9358253121748,220.54918379292403,63.21695364536559,42.11212249991863,19.67636549391801,0.0,0.0,24.0,234.0,233.0,255.0,./data/loaded/12013.jpeg
12014,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(278, 278, 3)",115.72111950727188,110.43694684540138,82.48575384296879,24.779983745767634,25.199655048002057,31.56170809008198,0.0,34.0,35.0,255.0,255.0,255.0,./data/loaded/12014.jpeg
12015,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(400, 539, 3)",214.44544063079778,210.31399814471243,225.9896103896104,77.17243932014959,85.44402785927359,57.259111642444914,1.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12015.jpeg
12016,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(240, 240, 3)",21.118038194444445,21.118038194444445,21.118038194444445,66.40200047949683,66.40200047949683,66.40200047949683,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12016.jpeg
12017,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(240, 184, 3)",147.4225543478261,157.375634057971,37.36453804347826,39.94273276481823,38.99766546519999,56.398084396626984,0.0,0.0,0.0,240.0,247.0,255.0,./data/loaded/12017.jpeg
12018,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(640, 640, 3)",238.82875732421874,236.15712158203124,236.3889697265625,46.743366473188175,55.92241039328669,56.03163980808581,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12018.jpeg
12019,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(305, 477, 3)",212.98481630408634,215.68515654534832,217.82670378389525,73.90276967730883,71.74518886260469,70.57072055526507,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12019.jpeg
12020,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(400, 545, 3)",236.891876146789,238.09916055045872,241.4895596330275,45.59950518868105,42.86493024801142,35.87076319883126,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12020.jpeg
12021,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(400, 520, 3)",172.24303846153848,178.8087019230769,181.93972596153847,54.46438294178399,52.45134642298734,50.81605521881668,4.0,9.0,8.0,208.0,212.0,217.0,./data/loaded/12021.jpeg
12022,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(533, 800, 3)",227.23657363977486,230.34435272045027,232.4661984052533,65.36740396778102,62.664518104517974,60.4169388735938,0.0,0.0,1.0,255.0,255.0,255.0,./data/loaded/12022.jpeg
12023,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(240, 240, 3)",233.88236111111112,233.88236111111112,233.88236111111112,66.40063834183321,66.40063834183321,66.40063834183321,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12023.jpeg
12024,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(720, 1280, 3)",194.53520399305555,194.15505642361111,203.41494032118055,54.55673178751751,58.68338414855627,54.96575453044412,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12024.jpeg
12025,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(244, 326, 3)",147.57801971236046,150.49353816755507,143.96831942069798,60.54754455786907,58.08031031621097,55.561531246557514,12.0,15.0,1.0,255.0,232.0,240.0,./data/loaded/12025.jpeg
12026,Side-Reclining Leg Lift Pose,Anantasana,Side-Facing,Reclining,"(400, 540, 3)",196.90708333333333,203.1177638888889,236.54236574074073,84.04279011430283,82.92263092563716,38.28850750546256,0.0,0.0,3.0,255.0,255.0,255.0,./data/loaded/12026.jpeg
12027,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(470, 449, 3)",243.40089560725963,246.62729943609912,247.59710467706014,27.278481820726057,21.176097241570297,25.994688841008475,27.0,27.0,27.0,255.0,255.0,255.0,./data/loaded/12027.jpeg
12028,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(470, 344, 3)",206.1988000989609,211.98910811479465,214.43571870361208,63.36121287059282,61.4319818638156,60.43564352631175,0.0,1.0,0.0,255.0,255.0,255.0,./data/loaded/12028.jpeg
12029,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(474, 361, 3)",186.09931975174445,186.2900756220999,198.95818577088957,85.96978299052363,86.40063636294153,79.48104701879906,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12029.jpeg
12030,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(512, 512, 3)",237.78283309936523,228.9360008239746,237.58715438842773,45.97842597520212,66.84465263184059,49.705922475956726,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12030.jpeg
12031,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(400, 400, 3)",186.446875,204.62028125,206.89543125,84.71506936628438,56.038419811062646,58.03758369906972,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12031.jpeg
12032,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(957, 1300, 3)",226.36046861184792,227.9327087854674,231.1343179808697,68.11815518166878,66.19800336513859,62.762835702103104,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12032.jpeg
12033,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(1101, 1500, 3)",228.22794913714804,227.68334968210718,229.53250620647896,59.877675106986395,61.74738708068946,61.86300851027014,10.0,3.0,14.0,255.0,255.0,255.0,./data/loaded/12033.jpeg
12034,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(366, 270, 3)",107.48414288605545,106.72671523983,121.91298320178102,49.05735217464548,60.0687024588995,75.75046559107905,2.0,0.0,0.0,209.0,219.0,255.0,./data/loaded/12034.jpeg
12035,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(770, 534, 3)",70.19765796001751,89.50046451675665,81.99142468018873,55.703846932011714,58.62125291753387,68.1293578185562,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12035.jpeg
12036,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(463, 614, 3)",176.07185470764944,174.0202967475957,160.38693972886077,61.19062562525646,59.020175751949715,57.41585634255932,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12036.jpeg
